日期,时间,FEE+5V电流,时间码:秒,时间码:毫秒,上一指令类型-FEE工作状态,采集配置参数,接收指令计数,错误指令计数,科学数据包计数,电荷芯片1工作电流,电荷芯片2工作电流,电荷芯片3工作电流,电荷芯片1限流参数,电荷芯片2限流参数,电荷芯片3限流参数,光电管温度遥测1,光电管温度遥测2,光电管温度遥测3,光电管温度遥测4,光电管温度遥测5,光电管温度遥测6,光电管温度遥测7,光电管温度遥测8,光电管温度遥测9,FEE温度1,FEE温度2,FEE温度3,FEE温度4,Cebr采集延迟,中子首脉冲延迟,中子次脉冲延时1,中子次脉冲延迟2,双脉冲参数0,双脉冲参数1,双脉冲参数2,双脉冲参数3,伽马通道选择,中子通道使能1,中子通道使能2,错误状态,科学数据时间-伽马符合窗,多触发使能-各通道逐事例使能,分组标志-包序列计数,全零
2024年09月10日,14:52:26,0,23F,F9,25_0,0,117,0,224,64,71,66,0,0,0,27.309795,-58.550623,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.305543,26.818311,26.883489,26.591028,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_531,0_0_0,
2024年09月10日,14:52:27,0,240,FA,25_0,0,118,0,224,64,72,67,0,0,0,27.309795,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.305261,29.305543,26.850887,26.916119,26.558665,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_532,0_0_0,
2024年09月10日,14:52:28,0,241,F9,25_0,0,119,0,224,64,71,67,0,0,0,27.309795,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,29.305543,26.850887,27.014170,26.526328,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_533,0_0_0,
2024年09月10日,14:52:29,0,242,F9,25_0,0,120,0,224,64,71,66,0,0,0,27.276838,-58.675123,-57.705201,-57.587969,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.340280,26.850887,27.046907,26.494018,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_534,0_0_0,
2024年09月10日,14:52:30,0,243,F9,25_0,0,121,0,224,64,71,66,0,0,0,27.276838,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.305543,26.850887,27.046907,26.526328,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_535,0_0_0,
2024年09月10日,14:52:31,0,244,F9,25_0,0,122,0,224,64,72,66,0,0,0,27.309795,-58.550623,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,29.340280,26.850887,27.046907,26.494018,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_536,0_0_0,
2024年09月10日,14:52:32,0,245,FA,25_0,0,123,0,224,64,71,66,0,0,0,27.375793,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,29.305543,26.883489,27.014170,26.526328,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_537,0_0_0,
2024年09月10日,14:52:33,0,246,F9,25_0,0,124,0,224,64,71,66,0,0,0,27.375793,-58.927081,-57.471579,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,29.340280,26.883489,27.112465,26.526328,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_538,0_0_0,
2024年09月10日,14:52:34,0,247,F9,25_0,0,125,0,224,64,71,66,0,0,0,27.375793,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,29.375048,26.883489,27.046907,26.494018,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_539,0_0_0,
2024年09月10日,14:52:35,0,248,F9,25_0,0,126,0,224,64,71,66,0,0,0,27.309795,-58.675123,-57.705201,-57.705201,-57.705201,-57.587969,-58.304497,-51.652977,-50.381820,29.340280,26.916119,27.145285,26.429476,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_540,0_0_0,
2024年09月10日,14:52:36,0,249,F9,25_0,0,127,0,224,64,71,66,0,0,0,27.309795,-58.675123,-57.587969,-57.823290,-57.705201,-57.823290,-58.062094,-51.735495,-50.381820,29.305543,26.916119,27.112465,26.397244,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_541,0_0_0,
2024年09月10日,14:52:37,0,24A,F9,25_0,0,128,0,224,64,71,67,0,0,0,27.178132,-58.927081,-57.471579,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.305543,26.883489,27.112465,26.397244,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_542,0_0_0,
2024年09月10日,14:52:38,0,24B,F9,25_0,0,129,0,224,64,71,67,0,0,0,27.112465,-58.800603,-57.705201,-57.705201,-57.705201,-57.705201,-58.062094,-51.818398,-50.381820,29.340280,26.883489,27.079672,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_543,0_0_0,
2024年09月10日,14:52:39,0,24C,F9,25_0,0,130,0,224,64,71,66,0,0,0,27.046907,-58.675123,-57.587969,-57.823290,-57.587969,-57.823290,-58.182837,-51.735495,-50.381820,29.340280,26.916119,27.046907,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_544,0_0_0,
2024年09月10日,14:52:40,0,24D,F9,25_0,0,131,0,224,64,71,66,0,0,0,27.112465,-58.927081,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.340280,26.883489,27.112465,26.397244,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_545,0_0_0,
2024年09月10日,14:52:41,0,24E,F9,25_0,0,132,0,224,64,71,66,0,0,0,27.178132,-58.675123,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.340280,26.883489,27.145285,26.429476,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_546,0_0_0,
2024年09月10日,14:52:42,0,24F,F9,25_0,0,133,0,224,64,71,67,0,0,0,27.276838,-58.675123,-57.587969,-57.823290,-57.705201,-57.823290,-58.304497,-51.652977,-50.381820,29.340280,26.883489,27.178132,26.429476,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_547,0_0_0,
2024年09月10日,14:52:43,0,250,FA,25_0,0,134,0,224,64,71,67,0,0,0,27.276838,-58.675123,-57.587969,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.381820,29.375048,26.850887,27.375793,26.623417,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_548,0_0_0,
2024年09月10日,14:52:44,0,251,F9,25_0,0,135,0,224,64,71,67,0,0,0,27.309795,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.305261,29.409848,26.883489,27.276838,26.526328,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_549,0_0_0,
2024年09月10日,14:52:45,0,252,FA,25_0,0,136,0,224,64,71,66,0,0,0,27.178132,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.375048,26.850887,27.178132,26.429476,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_550,0_0_0,
2024年09月10日,14:52:46,0,253,F9,25_0,0,137,0,224,64,71,66,0,0,0,27.145285,-58.927081,-57.705201,-57.705201,-57.823290,-57.587969,-58.304497,-51.570839,-50.381820,29.409848,26.850887,27.178132,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_551,0_0_0,
2024年09月10日,14:52:47,0,254,F9,25_0,0,138,0,224,64,71,66,0,0,0,27.145285,-58.800603,-57.471579,-57.942249,-57.587969,-57.823290,-58.182837,-51.652977,-50.381820,29.375048,26.883489,27.178132,26.332859,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_552,0_0_0,
2024年09月10日,14:52:48,0,255,F9,25_0,0,139,0,224,64,71,66,0,0,0,27.145285,-58.800603,-57.705201,-57.587969,-57.705201,-57.705201,-58.062094,-51.735495,-50.381820,29.409848,26.850887,27.112465,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_553,0_0_0,
2024年09月10日,14:52:49,0,256,F9,25_0,0,140,0,224,64,71,66,0,0,0,27.079672,-58.800603,-57.471579,-57.942249,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.409848,26.883489,27.079672,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_554,0_0_0,
2024年09月10日,14:52:50,0,257,F9,25_0,0,141,0,224,64,71,66,0,0,0,27.046907,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.409848,26.850887,27.046907,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_555,0_0_0,
2024年09月10日,14:52:51,0,258,F9,25_0,0,143,0,224,64,71,66,0,0,0,27.112465,-58.800603,-57.587969,-57.823290,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.444680,26.883489,27.014170,26.140322,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_556,0_0_0,
2024年09月10日,14:52:52,0,259,F9,25_0,0,143,0,224,64,71,66,0,0,0,27.145285,-58.675123,-57.705201,-57.705201,-57.705201,-57.587969,-58.182837,-51.652977,-50.305261,29.444680,26.850887,27.046907,26.076349,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_557,0_0_0,
2024年09月10日,14:52:53,0,25A,F9,25_0,0,144,0,224,64,71,66,0,0,0,27.243908,-58.675123,-57.705201,-57.705201,-57.823290,-57.705201,-58.182837,-51.652977,-50.381820,29.444680,26.883489,27.014170,26.076349,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_558,0_0_0,
2024年09月10日,14:52:54,0,25B,F9,25_0,0,145,0,224,64,71,66,0,0,0,27.276838,-58.927081,-57.705201,-57.823290,-57.705201,-57.705201,-58.304497,-51.818398,-50.381820,29.409848,26.916119,26.883489,26.108323,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_559,0_0_0,
2024年09月10日,14:52:55,0,25C,F9,25_0,0,146,0,224,64,71,67,0,0,0,27.178132,-58.550623,-57.705201,-57.823290,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,29.444680,26.916119,26.883489,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_560,0_0_0,
2024年09月10日,14:52:56,0,25D,F9,25_0,0,147,0,224,64,71,67,0,0,0,27.243908,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.444680,26.883489,26.883489,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_561,0_0_0,
2024年09月10日,14:52:57,0,25E,F9,25_0,0,148,0,224,64,71,66,0,0,0,27.145285,-58.550623,-57.705201,-57.705201,-57.823290,-57.587969,-58.062094,-51.735495,-50.381820,29.479544,26.916119,26.850887,26.044401,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_562,0_0_0,
2024年09月10日,14:52:58,0,25F,F9,25_0,0,149,0,224,64,71,66,0,0,0,27.112465,-58.927081,-57.471579,-57.705201,-57.587969,-57.705201,-58.182837,-51.735495,-50.381820,29.444680,26.883489,26.753240,26.108323,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_563,0_0_0,
2024年09月10日,14:52:59,0,260,F9,25_0,0,150,0,224,64,71,66,0,0,0,27.014170,-58.550623,-57.705201,-57.823290,-57.705201,-57.705201,-58.304497,-51.818398,-50.381820,29.444680,26.883489,26.753240,26.140322,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_564,0_0_0,
2024年09月10日,14:53:00,0,261,F9,25_0,0,151,0,224,64,71,66,0,0,0,27.046907,-58.675123,-57.587969,-57.705201,-57.705201,-57.823290,-58.182837,-51.735495,-50.381820,29.409848,26.916119,26.785762,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_565,0_0_0,
2024年09月10日,14:53:01,0,262,F9,25_0,0,152,0,224,64,71,66,0,0,0,27.046907,-58.800603,-57.705201,-57.942249,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.444680,26.883489,26.753240,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_566,0_0_0,
2024年09月10日,14:53:02,0,263,F9,25_0,0,153,0,224,64,71,66,0,0,0,26.981459,-58.800603,-57.705201,-57.587969,-57.587969,-57.823290,-58.182837,-51.735495,-50.381820,29.340280,26.883489,26.753240,26.140322,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_567,0_0_0,
2024年09月10日,14:53:03,0,264,F9,25_0,0,154,0,224,64,71,66,0,0,0,26.981459,-58.675123,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.340280,26.883489,26.623417,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_568,0_0_0,
2024年09月10日,14:53:04,0,265,FA,25_0,0,155,0,224,63,71,66,0,0,0,27.046907,-58.800603,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.340280,26.883489,26.720744,26.140322,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_569,0_0_0,
2024年09月10日,14:53:05,0,266,F9,25_0,0,156,0,224,64,71,66,0,0,0,27.014170,-58.800603,-57.705201,-57.823290,-57.823290,-57.587969,-58.304497,-51.652977,-50.381820,29.340280,26.883489,26.688275,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_570,0_0_0,
2024年09月10日,14:53:06,0,267,F9,25_0,0,157,0,224,64,71,67,0,0,0,26.981459,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,29.305543,26.883489,26.591028,26.140322,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_571,0_0_0,
2024年09月10日,14:53:07,0,268,F9,25_0,0,158,0,224,64,71,66,0,0,0,26.916119,-58.927081,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.305261,29.305543,26.850887,26.623417,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_572,0_0_0,
2024年09月10日,14:53:08,0,269,F9,25_0,0,159,0,224,64,71,66,0,0,0,26.883489,-58.550623,-57.705201,-57.705201,-57.823290,-57.471579,-58.182837,-51.652977,-50.381820,29.340280,26.850887,26.655833,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_573,0_0_0,
2024年09月10日,14:53:09,0,26A,F9,25_0,0,160,0,224,64,71,66,0,0,0,26.981459,-58.675123,-57.705201,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.458703,29.305543,26.883489,26.688275,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_574,0_0_0,
2024年09月10日,14:53:10,0,26B,F9,25_0,0,161,0,224,64,71,66,0,0,0,27.046907,-58.800603,-57.587969,-57.823290,-57.705201,-57.705201,-58.182837,-51.735495,-50.381820,29.305543,26.850887,26.623417,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_575,0_0_0,
2024年09月10日,14:53:11,0,26C,F9,25_0,0,162,0,224,64,71,66,0,0,0,27.014170,-58.675123,-57.705201,-57.823290,-57.587969,-57.942249,-58.182837,-51.818398,-50.381820,29.340280,26.850887,26.623417,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_576,0_0_0,
2024年09月10日,14:53:12,0,26D,F9,25_0,0,163,0,224,64,71,67,0,0,0,27.046907,-58.304497,-57.587969,-57.587969,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.375048,26.883489,26.688275,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_577,0_0_0,
2024年09月10日,14:53:13,0,26E,F9,25_0,0,164,0,224,64,71,67,0,0,0,27.112465,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.381820,29.375048,26.850887,26.591028,26.172347,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_578,0_0_0,
2024年09月10日,14:53:14,0,26F,F9,25_0,0,165,0,224,64,71,67,0,0,0,27.276838,-58.675123,-57.471579,-57.705201,-57.587969,-57.823290,-58.182837,-51.652977,-50.381820,29.340280,26.850887,26.623417,26.236475,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_579,0_0_0,
2024年09月10日,14:53:15,0,270,F9,25_0,0,166,0,224,64,71,66,0,0,0,27.408834,-58.800603,-57.471579,-57.942249,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.409848,26.883489,26.720744,26.268577,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_580,0_0_0,
2024年09月10日,14:53:16,0,271,F9,25_0,0,167,0,224,64,71,66,0,0,0,27.408834,-58.675123,-57.705201,-57.705201,-57.705201,-57.705201,-58.304497,-51.735495,-50.381820,29.409848,26.850887,26.785762,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_581,0_0_0,
2024年09月10日,14:53:17,0,272,F9,25_0,0,168,0,224,64,71,66,0,0,0,27.408834,-58.800603,-57.471579,-57.823290,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.409848,26.850887,26.818311,26.300705,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_582,0_0_0,
2024年09月10日,14:53:18,0,273,F9,25_0,0,169,0,224,64,71,67,0,0,0,27.474999,-58.675123,-57.587969,-57.823290,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,29.375048,26.818311,26.850887,26.332859,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_583,0_0_0,
2024年09月10日,14:53:19,0,274,F9,25_0,0,170,0,224,64,71,67,0,0,0,27.640903,-58.800603,-57.471579,-57.942249,-57.471579,-57.705201,-58.182837,-51.652977,-50.381820,29.409848,26.850887,26.883489,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_584,0_0_0,
2024年09月10日,14:53:20,0,275,F9,25_0,0,171,0,224,64,71,67,0,0,0,27.807516,-58.550623,-57.705201,-57.705201,-57.705201,-57.705201,-58.062094,-51.652977,-50.458703,29.444680,26.818311,26.916119,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_585,0_0_0,
2024年09月10日,14:53:21,0,276,F9,25_0,0,172,0,224,64,71,66,0,0,0,27.907827,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.182837,-51.652977,-50.381820,29.444680,26.850887,26.916119,26.397244,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_586,0_0_0,
2024年09月10日,14:53:22,0,277,F9,25_0,0,173,0,224,64,71,66,0,0,0,27.974845,-58.800603,-57.471579,-57.942249,-57.587969,-57.705201,-58.182837,-51.652977,-50.381820,29.444680,26.850887,26.883489,26.429476,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_587,0_0_0,
2024年09月10日,14:53:23,0,278,F8,25_0,0,174,0,224,64,71,67,0,0,0,27.974845,-58.675123,-57.587969,-57.705201,-57.705201,-57.705201,-58.304497,-51.652977,-50.381820,29.479544,26.850887,26.883489,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_588,0_0_0,
2024年09月10日,14:53:24,0,279,F9,25_0,0,175,0,224,64,71,66,0,0,0,27.874361,-58.800603,-57.705201,-57.705201,-57.823290,-57.705201,-58.304497,-51.818398,-50.381820,29.479544,26.850887,26.981459,26.365038,15,40,6,14,38,500,2000,2560,9E,FF,FF,0_0,0_b,1_1ff,3_589,0_0_0,
